,ID,Nome,Sobrenome,Idade,Sexo,Produto,Valor,Forma_pag,Qte_vz,Data_compra
18251,18251,Maria Flor,Azevedo,29,f,sapatos,746.25,parcelado,2,26-3-2020
18252,18252,Maria Flor,Barbosa,20,f,sapatos,887.67,parcelado,4,10-5-2020
18253,18253,Maria Flor,Barros,50,f,chapeus,227.69,avista,nan,31-6-2019
18254,18254,Maria Flor,Bernardes,28,f,sapatos,173.20,avista,nan,29-9-2018
18255,18255,Maria Flor,Brasil,23,f,roupas,315.84,avista,nan,1-2-2018
18256,18256,Maria Flor,Cabral,55,f,lencos,1259.54,parcelado,2,13-3-2020
18257,18257,Maria Flor,Carvalho,28,f,sapatos,719.54,parcelado,3,20-4-2020
18258,18258,Maria Flor,Castro,20,f,sapatos,963.18,parcelado,5,9-8-2018
18259,18259,Maria Flor,Cruz,42,f,roupas,652.68,parcelado,5,1-11-2018
18260,18260,Maria Flor,Dias,38,f,roupas,1375.70,parcelado,2,29-8-2020
18261,18261,Maria Flor,Duarte,52,f,acessorios,1456.68,avista,nan,7-10-2019
18262,18262,Maria Flor,Esteves,27,f,roupas,768.01,avista,nan,4-12-2019
18263,18263,Maria Flor,Faria,35,f,lencos,986.17,parcelado,4,15-6-2019
18264,18264,Maria Flor,Faro,45,f,sapatos,1184.66,avista,nan,4-3-2020
18265,18265,Maria Flor,Fontes,18,f,lencos,475.77,parcelado,3,30-1-2018
18266,18266,Maria Flor,Freire,40,f,lencos,1234.98,parcelado,3,13-3-2020
18267,18267,Maria Flor,Gama,43,f,chapeus,1419.43,parcelado,2,29-10-2020
18268,18268,Maria Flor,Junqueira,27,f,lencos,441.96,avista,nan,28-6-2018
18269,18269,Maria Flor,Leite,19,f,acessorios,1227.20,avista,nan,2-3-2018
18270,18270,Maria Flor,Lopes,47,f,roupas,733.46,parcelado,3,7-2-2018
18271,18271,Maria Flor,Mendes,52,f,roupas,1066.40,avista,nan,11-10-2018
18272,18272,Maria Flor,Morais,52,f,lencos,1389.85,avista,nan,27-4-2019
18273,18273,Maria Flor,Martins,52,f,sapatos,393.03,avista,nan,4-2-2019
18274,18274,Maria Flor,Muniz,22,f,chapeus,1495.33,avista,nan,16-12-2018
18275,18275,Maria Flor,Neves,46,f,chapeus,1478.02,avista,nan,21-3-2020
18276,18276,Maria Flor,Nunes,41,f,lencos,1286.36,parcelado,4,30-4-2018
18277,18277,Maria Flor,Paes,29,f,acessorios,1180.13,parcelado,3,4-5-2018
18278,18278,Maria Flor,Pires,26,f,acessorios,1098.28,avista,nan,15-4-2020
18279,18279,Maria Flor,Queiroz,38,f,sapatos,1210.05,avista,nan,15-10-2019
18280,18280,Maria Flor,Reis,34,f,roupas,783.78,parcelado,5,17-10-2019
18281,18281,Maria Flor,Rios,40,f,acessorios,452.15,parcelado,5,9-2-2019
18282,18282,Maria Flor,Serra,27,f,chapeus,1291.72,avista,nan,1-12-2020
18283,18283,Maria Flor,Silva,25,f,acessorios,487.72,parcelado,4,27-5-2020
18284,18284,Maria Flor,Sousa,20,f,chapeus,34.83,avista,nan,18-2-2020
18285,18285,Maria Flor,Teles,45,f,chapeus,1180.86,parcelado,4,3-5-2018
18286,18286,Maria Flor,Trindade,31,f,lencos,1428.26,avista,nan,21-1-2018
18287,18287,Maria Flor,Vaz,36,f,sapatos,150.22,parcelado,5,18-3-2019
18288,18288,Pietra,Abreu,44,F,roupas,320.11,avista,nan,21-8-2020
18289,18289,Pietra,Aguiar,48,F,lencos,1061.49,avista,nan,17-10-2019
18290,18290,Pietra,Albuquerque,52,F,acessorios,136.24,avista,nan,9-9-2019
18291,18291,Pietra,Alencar,27,F,roupas,434.48,parcelado,4,28-2-2019
18292,18292,Pietra,Almeida,24,F,acessorios,209.83,parcelado,3,4-9-2018
18293,18293,Pietra,Alvarenga,43,F,lencos,1066.25,parcelado,4,18-10-2020
18294,18294,Pietra,Alves,33,F,chapeus,414.55,avista,nan,8-10-2018
18295,18295,Pietra,Amaral,43,F,chapeus,951.38,parcelado,2,28-10-2018
18296,18296,Pietra,Andrade,52,F,acessorios,105.34,avista,nan,15-3-2018
18297,18297,Pietra,Anjos,38,F,acessorios,1133.42,parcelado,2,3-5-2018
18298,18298,Pietra,Assis,30,F,sapatos,1010.07,avista,nan,2-9-2020
18299,18299,Pietra,Azevedo,37,F,sapatos,984.83,avista,nan,10-8-2020
18300,18300,Pietra,Barbosa,20,F,chapeus,1184.07,avista,nan,7-2-2019
18301,18301,Pietra,Barros,52,F,acessorios,645.52,avista,nan,31-3-2019
18302,18302,Pietra,Bernardes,29,F,acessorios,1173.78,parcelado,4,9-7-2020
18303,18303,Pietra,Brasil,37,F,chapeus,312.32,parcelado,2,5-4-2018
18304,18304,Pietra,Cabral,32,F,lencos,781.57,avista,nan,26-1-2019
18305,18305,Pietra,Carvalho,43,F,acessorios,247.30,avista,nan,12-2-2019
18306,18306,Pietra,Castro,19,F,lencos,539.50,avista,nan,9-11-2018
18307,18307,Pietra,Cruz,45,F,lencos,1129.98,parcelado,4,11-7-2020
18308,18308,Pietra,Dias,21,F,lencos,951.17,avista,nan,1-2-2019
18309,18309,Pietra,Duarte,24,F,chapeus,27.50,avista,nan,5-10-2019
18310,18310,Pietra,Esteves,29,F,roupas,948.33,parcelado,2,8-11-2019
18311,18311,Pietra,Faria,53,F,sapatos,1156.32,avista,nan,22-12-2018
18312,18312,Pietra,Faro,25,F,acessorios,1003.32,avista,nan,23-12-2019
18313,18313,Pietra,Fontes,43,F,lencos,773.54,parcelado,4,18-9-2018
18314,18314,Pietra,Freire,36,F,chapeus,975.13,avista,nan,14-10-2019
18315,18315,Pietra,Gama,42,F,acessorios,99.29,avista,nan,1-7-2020
18316,18316,Pietra,Junqueira,27,F,sapatos,329.06,avista,nan,9-7-2020
18317,18317,Pietra,Leite,33,F,chapeus,2.80,avista,nan,26-7-2019
18318,18318,Pietra,Lopes,33,F,sapatos,864.95,parcelado,3,14-10-2018
18319,18319,Pietra,Mendes,25,F,roupas,704.85,parcelado,5,9-10-2018
18320,18320,Pietra,Morais,42,F,roupas,464.95,parcelado,5,8-2-2020
18321,18321,Pietra,Martins,51,F,acessorios,590.67,parcelado,2,14-12-2020
18322,18322,Pietra,Muniz,27,F,roupas,1069.55,parcelado,4,15-2-2018
18323,18323,Pietra,Neves,51,F,roupas,286.38,parcelado,5,1-9-2018
18324,18324,Pietra,Nunes,44,F,lencos,938.02,parcelado,4,8-8-2020
18325,18325,Pietra,Paes,21,F,roupas,697.40,parcelado,5,13-4-2020
18326,18326,Pietra,Pires,50,F,lencos,113.96,avista,nan,30-3-2019
18327,18327,Pietra,Queiroz,38,F,lencos,306.17,parcelado,6,31-12-2020
18328,18328,Pietra,Reis,37,F,acessorios,377.83,parcelado,2,25-7-2019
18329,18329,Pietra,Rios,22,F,chapeus,858.27,parcelado,3,28-7-2020
18330,18330,Pietra,Serra,39,F,acessorios,1080.88,parcelado,3,7-3-2019
18331,18331,Pietra,Silva,24,F,sapatos,48.40,avista,nan,28-9-2020
18332,18332,Pietra,Sousa,27,F,lencos,540.51,parcelado,4,31-8-2018
18333,18333,Pietra,Teles,48,F,chapeus,1203.35,parcelado,5,29-1-2018
18334,18334,Pietra,Trindade,52,F,sapatos,570.35,parcelado,2,2-8-2019
18335,18335,Pietra,Vaz,49,F,sapatos,1418.84,avista,nan,2-4-2018
18336,18336,Larissa,Abreu,46,f,roupas,1151.70,avista,nan,25-12-2019
18337,18337,Larissa,Aguiar,28,f,chapeus,566.97,parcelado,4,29-6-2018
18338,18338,Larissa,Albuquerque,26,f,lencos,368.93,avista,nan,4-1-2019
18339,18339,Larissa,Alencar,54,f,lencos,605.14,avista,nan,25-11-2019
18340,18340,Larissa,Almeida,27,f,chapeus,571.09,avista,nan,22-5-2020
18341,18341,Larissa,Alvarenga,39,f,sapatos,578.51,avista,nan,5-11-2019
18342,18342,Larissa,Alves,26,f,roupas,60.17,parcelado,4,14-10-2020
18343,18343,Larissa,Amaral,41,f,roupas,1278.01,avista,nan,20-6-2018
18344,18344,Larissa,Andrade,55,f,sapatos,1090.42,avista,nan,24-9-2020
18345,18345,Larissa,Anjos,50,f,chapeus,1101.14,parcelado,3,30-2-2019
18346,18346,Larissa,Assis,31,f,sapatos,653.58,parcelado,6,30-4-2020
18347,18347,Larissa,Azevedo,36,f,lencos,68.16,parcelado,5,23-11-2020
18348,18348,Larissa,Barbosa,30,f,chapeus,1219.46,avista,nan,18-6-2020
18349,18349,Larissa,Barros,43,f,sapatos,1364.81,avista,nan,30-9-2018
18350,18350,Larissa,Bernardes,47,f,lencos,339.00,avista,nan,4-9-2020
18351,18351,Larissa,Brasil,55,f,acessorios,997.30,parcelado,4,12-10-2018
18352,18352,Larissa,Cabral,22,f,chapeus,484.75,parcelado,6,13-1-2019
18353,18353,Larissa,Carvalho,19,f,acessorios,887.09,avista,nan,19-12-2020
18354,18354,Larissa,Castro,49,f,roupas,404.32,avista,nan,19-10-2018
18355,18355,Larissa,Cruz,39,f,roupas,430.60,parcelado,3,2-1-2020
18356,18356,Larissa,Dias,36,f,chapeus,1041.14,parcelado,3,27-10-2018
18357,18357,Larissa,Duarte,52,f,sapatos,161.67,parcelado,4,26-2-2019
18358,18358,Larissa,Esteves,34,f,roupas,1074.28,avista,nan,12-4-2018
18359,18359,Larissa,Faria,38,f,sapatos,543.22,parcelado,5,9-3-2020
18360,18360,Larissa,Faro,28,f,chapeus,486.51,avista,nan,29-12-2019
18361,18361,Larissa,Fontes,54,f,lencos,287.97,avista,nan,13-9-2020
18362,18362,Larissa,Freire,47,f,acessorios,678.43,avista,nan,6-11-2019
18363,18363,Larissa,Gama,30,f,roupas,330.19,parcelado,4,28-12-2018
18364,18364,Larissa,Junqueira,53,f,acessorios,1273.63,avista,nan,28-6-2020
18365,18365,Larissa,Leite,44,f,lencos,8.91,avista,nan,4-9-2020
18366,18366,Larissa,Lopes,55,f,chapeus,1384.93,parcelado,6,14-8-2019
18367,18367,Larissa,Mendes,54,f,acessorios,657.89,avista,nan,31-2-2019
18368,18368,Larissa,Morais,41,f,roupas,349.37,parcelado,2,2-2-2019
18369,18369,Larissa,Martins,23,f,sapatos,929.23,parcelado,5,3-7-2018
18370,18370,Larissa,Muniz,48,f,acessorios,1384.77,avista,nan,1-9-2019
18371,18371,Larissa,Neves,18,f,acessorios,1407.36,avista,nan,14-7-2018
18372,18372,Larissa,Nunes,47,f,acessorios,1316.86,avista,nan,20-11-2019
18373,18373,Larissa,Paes,33,f,chapeus,951.47,avista,nan,16-7-2020
18374,18374,Larissa,Pires,39,f,lencos,494.62,avista,nan,5-8-2019
18375,18375,Larissa,Queiroz,30,f,roupas,492.10,parcelado,6,31-3-2018
18376,18376,Larissa,Reis,27,f,chapeus,845.38,parcelado,3,24-6-2018
18377,18377,Larissa,Rios,39,f,lencos,34.81,parcelado,2,24-10-2018
18378,18378,Larissa,Serra,38,f,chapeus,379.16,parcelado,5,28-2-2019
18379,18379,Larissa,Silva,46,f,acessorios,1480.69,parcelado,6,22-7-2020
18380,18380,Larissa,Sousa,25,f,roupas,251.65,parcelado,6,31-3-2018
18381,18381,Larissa,Teles,52,f,chapeus,1001.36,parcelado,6,23-7-2020
18382,18382,Larissa,Trindade,38,f,chapeus,1169.63,avista,nan,19-3-2019
18383,18383,Larissa,Vaz,50,f,sapatos,1175.53,avista,nan,8-1-2018
18384,18384,Maria Heloisa,Abreu,51,f,chapeus,104.65,avista,nan,25-12-2020
18385,18385,Maria Heloisa,Aguiar,32,f,acessorios,513.00,parcelado,4,17-8-2020
18386,18386,Maria Heloisa,Albuquerque,31,f,lencos,781.01,avista,nan,2-10-2020
18387,18387,Maria Heloisa,Alencar,47,f,roupas,212.01,avista,nan,16-3-2020
18388,18388,Maria Heloisa,Almeida,47,f,chapeus,1025.38,parcelado,3,7-12-2018
18389,18389,Maria Heloisa,Alvarenga,34,f,chapeus,649.77,avista,nan,23-7-2020
18390,18390,Maria Heloisa,Alves,53,f,lencos,1129.33,avista,nan,27-7-2018
18391,18391,Maria Heloisa,Amaral,43,f,acessorios,559.30,parcelado,5,3-9-2020
18392,18392,Maria Heloisa,Andrade,41,f,chapeus,1355.72,avista,nan,5-3-2018
18393,18393,Maria Heloisa,Anjos,36,f,lencos,99.73,parcelado,4,31-10-2018
18394,18394,Maria Heloisa,Assis,32,f,lencos,725.29,parcelado,2,14-4-2019
18395,18395,Maria Heloisa,Azevedo,26,f,roupas,1253.31,avista,nan,20-6-2020
18396,18396,Maria Heloisa,Barbosa,44,f,lencos,1171.32,parcelado,4,30-3-2020
18397,18397,Maria Heloisa,Barros,38,f,roupas,940.15,parcelado,3,29-6-2020
18398,18398,Maria Heloisa,Bernardes,37,f,acessorios,329.23,parcelado,3,10-1-2018
18399,18399,Maria Heloisa,Brasil,18,f,lencos,162.21,avista,nan,7-12-2019
18400,18400,Maria Heloisa,Cabral,20,f,chapeus,1209.69,parcelado,4,27-1-2018
18401,18401,Maria Heloisa,Carvalho,29,f,lencos,1344.57,parcelado,6,22-11-2019
18402,18402,Maria Heloisa,Castro,45,f,roupas,1203.94,avista,nan,21-8-2019
18403,18403,Maria Heloisa,Cruz,30,f,acessorios,104.95,parcelado,6,26-5-2020
18404,18404,Maria Heloisa,Dias,52,f,roupas,311.85,avista,nan,30-1-2018
18405,18405,Maria Heloisa,Duarte,49,f,lencos,1222.98,parcelado,5,5-12-2018
18406,18406,Maria Heloisa,Esteves,53,f,acessorios,151.05,parcelado,3,1-4-2020
18407,18407,Maria Heloisa,Faria,55,f,acessorios,1131.75,avista,nan,16-9-2019
18408,18408,Maria Heloisa,Faro,25,f,acessorios,629.01,parcelado,6,18-1-2019
18409,18409,Maria Heloisa,Fontes,47,f,chapeus,325.53,avista,nan,18-7-2019
18410,18410,Maria Heloisa,Freire,23,f,sapatos,1311.38,avista,nan,14-5-2020
18411,18411,Maria Heloisa,Gama,31,f,chapeus,57.43,avista,nan,16-9-2019
18412,18412,Maria Heloisa,Junqueira,23,f,lencos,305.42,parcelado,6,5-1-2020
18413,18413,Maria Heloisa,Leite,25,f,sapatos,511.07,parcelado,3,19-5-2019
18414,18414,Maria Heloisa,Lopes,20,f,lencos,871.16,avista,nan,20-10-2020
18415,18415,Maria Heloisa,Mendes,43,f,acessorios,637.32,avista,nan,5-3-2018
18416,18416,Maria Heloisa,Morais,37,f,acessorios,418.90,avista,nan,11-8-2018
18417,18417,Maria Heloisa,Martins,19,f,sapatos,1240.33,parcelado,6,27-11-2019
18418,18418,Maria Heloisa,Muniz,41,f,lencos,277.72,avista,nan,28-6-2020
18419,18419,Maria Heloisa,Neves,52,f,acessorios,1198.95,parcelado,3,24-7-2019
18420,18420,Maria Heloisa,Nunes,43,f,sapatos,1220.18,avista,nan,5-8-2018
18421,18421,Maria Heloisa,Paes,19,f,lencos,337.53,avista,nan,25-3-2020
18422,18422,Maria Heloisa,Pires,29,f,chapeus,359.88,avista,nan,25-4-2019
18423,18423,Maria Heloisa,Queiroz,38,f,sapatos,1082.57,parcelado,3,5-4-2018
18424,18424,Maria Heloisa,Reis,28,f,roupas,272.46,parcelado,3,3-12-2018
18425,18425,Maria Heloisa,Rios,55,f,roupas,697.01,avista,nan,18-6-2020
18426,18426,Maria Heloisa,Serra,47,f,roupas,1013.62,avista,nan,27-4-2018
18427,18427,Maria Heloisa,Silva,33,f,sapatos,1182.40,parcelado,2,22-9-2019
18428,18428,Maria Heloisa,Sousa,26,f,roupas,1283.60,avista,nan,2-4-2018
18429,18429,Maria Heloisa,Teles,48,f,chapeus,838.01,parcelado,5,24-8-2020
18430,18430,Maria Heloisa,Trindade,52,f,sapatos,873.17,avista,nan,23-12-2020
18431,18431,Maria Heloisa,Vaz,44,f,sapatos,423.68,avista,nan,23-2-2019
18432,18432,Carolina,Abreu,45,f,chapeus,124.14,avista,nan,31-3-2018
18433,18433,Carolina,Aguiar,21,f,chapeus,632.05,parcelado,6,31-2-2018
18434,18434,Carolina,Albuquerque,32,f,sapatos,103.09,parcelado,4,19-4-2019
18435,18435,Carolina,Alencar,47,f,acessorios,737.48,parcelado,4,13-11-2019
18436,18436,Carolina,Almeida,20,f,lencos,838.02,avista,nan,12-9-2018
18437,18437,Carolina,Alvarenga,18,f,lencos,569.18,avista,nan,15-3-2019
18438,18438,Carolina,Alves,26,f,chapeus,217.71,parcelado,6,24-6-2020
18439,18439,Carolina,Amaral,54,f,acessorios,323.86,parcelado,3,13-10-2019
18440,18440,Carolina,Andrade,30,f,chapeus,359.05,avista,nan,13-8-2019
18441,18441,Carolina,Anjos,47,f,roupas,160.37,avista,nan,19-5-2018
18442,18442,Carolina,Assis,52,f,sapatos,711.25,avista,nan,28-2-2020
18443,18443,Carolina,Azevedo,50,f,chapeus,919.38,avista,nan,19-4-2020
18444,18444,Carolina,Barbosa,45,f,roupas,1327.44,parcelado,6,29-9-2018
18445,18445,Carolina,Barros,41,f,acessorios,1439.07,parcelado,6,21-1-2020
18446,18446,Carolina,Bernardes,18,f,sapatos,1205.44,parcelado,6,13-5-2019
18447,18447,Carolina,Brasil,50,f,lencos,455.45,parcelado,5,8-3-2020
18448,18448,Carolina,Cabral,49,f,roupas,730.68,parcelado,6,12-7-2019
18449,18449,Carolina,Carvalho,37,f,roupas,309.02,avista,nan,29-8-2019
18450,18450,Carolina,Castro,44,f,roupas,241.22,parcelado,5,27-9-2020
18451,18451,Carolina,Cruz,42,f,lencos,1420.35,avista,nan,7-9-2018
18452,18452,Carolina,Dias,39,f,acessorios,59.45,parcelado,4,16-6-2018
18453,18453,Carolina,Duarte,48,f,lencos,1484.38,parcelado,2,13-3-2018
18454,18454,Carolina,Esteves,22,f,chapeus,379.49,avista,nan,22-6-2020
18455,18455,Carolina,Faria,47,f,sapatos,1136.99,parcelado,6,23-10-2020
18456,18456,Carolina,Faro,30,f,acessorios,339.93,parcelado,5,19-10-2019
18457,18457,Carolina,Fontes,18,f,chapeus,671.50,avista,nan,19-11-2018
18458,18458,Carolina,Freire,44,f,chapeus,249.12,avista,nan,31-1-2019
18459,18459,Carolina,Gama,25,f,chapeus,886.44,avista,nan,9-3-2019
18460,18460,Carolina,Junqueira,53,f,sapatos,87.35,parcelado,3,24-5-2018
18461,18461,Carolina,Leite,32,f,chapeus,551.61,avista,nan,18-8-2019
18462,18462,Carolina,Lopes,48,f,acessorios,1319.93,avista,nan,18-9-2018
18463,18463,Carolina,Mendes,41,f,chapeus,704.18,parcelado,6,18-6-2019
18464,18464,Carolina,Morais,34,f,roupas,1092.96,parcelado,2,23-5-2019
18465,18465,Carolina,Martins,40,f,chapeus,1122.65,avista,nan,24-2-2019
18466,18466,Carolina,Muniz,54,f,chapeus,826.92,avista,nan,28-9-2019
18467,18467,Carolina,Neves,53,f,chapeus,1015.79,avista,nan,31-12-2018
18468,18468,Carolina,Nunes,37,f,acessorios,1270.42,avista,nan,17-9-2019
18469,18469,Carolina,Paes,20,f,roupas,547.94,avista,nan,8-1-2019
18470,18470,Carolina,Pires,42,f,chapeus,239.96,avista,nan,26-8-2019
18471,18471,Carolina,Queiroz,25,f,lencos,112.26,avista,nan,20-4-2020
18472,18472,Carolina,Reis,42,f,lencos,538.55,avista,nan,30-12-2018
18473,18473,Carolina,Rios,35,f,lencos,428.03,avista,nan,21-11-2020
18474,18474,Carolina,Serra,28,f,lencos,872.29,avista,nan,31-12-2019
18475,18475,Carolina,Silva,53,f,chapeus,989.83,parcelado,5,5-5-2019
18476,18476,Carolina,Sousa,37,f,chapeus,1379.77,avista,nan,19-1-2019
18477,18477,Carolina,Teles,42,f,sapatos,392.08,avista,nan,28-11-2020
18478,18478,Carolina,Trindade,47,f,lencos,981.70,avista,nan,23-7-2020
18479,18479,Carolina,Vaz,33,f,acessorios,17.52,parcelado,6,16-4-2020
18480,18480,Eduarda,Abreu,37,f,roupas,1016.59,avista,nan,20-12-2018
18481,18481,Eduarda,Aguiar,46,f,roupas,1015.30,avista,nan,10-3-2018
18482,18482,Eduarda,Albuquerque,23,f,sapatos,185.37,parcelado,4,24-6-2018
18483,18483,Eduarda,Alencar,37,f,chapeus,979.91,avista,nan,10-8-2019
18484,18484,Eduarda,Almeida,27,f,acessorios,1091.76,parcelado,4,1-1-2019
18485,18485,Eduarda,Alvarenga,47,f,acessorios,233.64,avista,nan,7-6-2018
18486,18486,Eduarda,Alves,54,f,acessorios,435.76,parcelado,6,26-7-2018
18487,18487,Eduarda,Amaral,33,f,chapeus,98.85,avista,nan,31-6-2019
18488,18488,Eduarda,Andrade,40,f,sapatos,646.52,parcelado,6,25-10-2018
18489,18489,Eduarda,Anjos,45,f,acessorios,405.86,avista,nan,9-12-2018
18490,18490,Eduarda,Assis,48,f,sapatos,151.36,avista,nan,3-5-2019
18491,18491,Eduarda,Azevedo,33,f,sapatos,12.43,parcelado,2,22-9-2020
18492,18492,Eduarda,Barbosa,34,f,chapeus,841.40,parcelado,3,1-5-2019
18493,18493,Eduarda,Barros,34,f,lencos,95.83,parcelado,4,1-5-2019
18494,18494,Eduarda,Bernardes,19,f,acessorios,944.17,avista,nan,24-1-2019
18495,18495,Eduarda,Brasil,28,f,chapeus,1304.98,avista,nan,15-12-2020
18496,18496,Eduarda,Cabral,29,f,roupas,1374.84,avista,nan,21-11-2018
18497,18497,Eduarda,Carvalho,31,f,sapatos,458.79,avista,nan,29-3-2020
18498,18498,Eduarda,Castro,39,f,roupas,209.67,avista,nan,17-6-2019
18499,18499,Eduarda,Cruz,22,f,lencos,473.84,parcelado,3,15-1-2020
18500,18500,Eduarda,Dias,44,f,acessorios,876.17,parcelado,3,13-8-2020
18501,18501,Eduarda,Duarte,24,f,roupas,1003.58,avista,nan,2-11-2020
18502,18502,Eduarda,Esteves,55,f,lencos,175.25,avista,nan,25-11-2020
18503,18503,Eduarda,Faria,24,f,acessorios,272.63,parcelado,5,11-10-2020
18504,18504,Eduarda,Faro,46,f,chapeus,62.03,parcelado,2,17-9-2018
18505,18505,Eduarda,Fontes,47,f,acessorios,711.28,parcelado,4,12-5-2020
18506,18506,Eduarda,Freire,19,f,chapeus,1437.58,avista,nan,30-8-2020
18507,18507,Eduarda,Gama,48,f,roupas,658.49,parcelado,3,26-9-2018
18508,18508,Eduarda,Junqueira,19,f,chapeus,202.46,parcelado,6,20-6-2020
18509,18509,Eduarda,Leite,25,f,lencos,665.28,avista,nan,2-11-2020
18510,18510,Eduarda,Lopes,35,f,acessorios,580.32,parcelado,2,24-1-2019
18511,18511,Eduarda,Mendes,51,f,sapatos,373.06,parcelado,3,25-3-2019
18512,18512,Eduarda,Morais,40,f,lencos,594.34,avista,nan,28-8-2020
18513,18513,Eduarda,Martins,32,f,lencos,658.59,parcelado,2,17-6-2019
18514,18514,Eduarda,Muniz,45,f,acessorios,949.90,parcelado,6,7-12-2020
18515,18515,Eduarda,Neves,38,f,lencos,135.19,avista,nan,28-12-2019
18516,18516,Eduarda,Nunes,52,f,acessorios,1071.67,parcelado,3,16-1-2019
18517,18517,Eduarda,Paes,47,f,chapeus,369.26,avista,nan,8-10-2019
18518,18518,Eduarda,Pires,35,f,sapatos,1453.58,avista,nan,31-12-2018
18519,18519,Eduarda,Queiroz,44,f,acessorios,939.70,parcelado,4,30-9-2018
18520,18520,Eduarda,Reis,25,f,roupas,1287.13,parcelado,4,8-10-2018
18521,18521,Eduarda,Rios,52,f,roupas,255.58,parcelado,4,24-10-2020
18522,18522,Eduarda,Serra,48,f,roupas,481.03,avista,nan,30-3-2019
18523,18523,Eduarda,Silva,44,f,sapatos,1061.94,avista,nan,9-3-2019
18524,18524,Eduarda,Sousa,23,f,sapatos,870.81,parcelado,4,27-7-2018
18525,18525,Eduarda,Teles,47,f,acessorios,1082.48,avista,nan,5-4-2018
18526,18526,Eduarda,Trindade,39,f,chapeus,139.57,avista,nan,15-12-2020
18527,18527,Eduarda,Vaz,36,f,sapatos,872.75,avista,nan,16-3-2018
18528,18528,Louise,Abreu,36,f,acessorios,431.01,avista,nan,21-10-2019
18529,18529,Louise,Aguiar,50,f,sapatos,476.61,avista,nan,15-4-2018
18530,18530,Louise,Albuquerque,35,f,lencos,779.41,avista,nan,3-10-2020
18531,18531,Louise,Alencar,46,f,chapeus,68.41,parcelado,6,10-10-2020
18532,18532,Louise,Almeida,26,f,lencos,891.30,parcelado,5,13-7-2018
18533,18533,Louise,Alvarenga,37,f,lencos,855.92,parcelado,2,1-11-2020
18534,18534,Louise,Alves,42,f,acessorios,78.08,parcelado,4,26-7-2020
18535,18535,Louise,Amaral,43,f,lencos,223.12,avista,nan,23-6-2018
18536,18536,Louise,Andrade,37,f,roupas,322.90,parcelado,5,3-8-2018
18537,18537,Louise,Anjos,54,f,acessorios,512.74,avista,nan,15-4-2020
18538,18538,Louise,Assis,20,f,lencos,712.93,parcelado,3,25-10-2020
18539,18539,Louise,Azevedo,54,f,lencos,668.36,parcelado,4,14-11-2020
18540,18540,Louise,Barbosa,21,f,acessorios,659.93,parcelado,5,30-1-2018
18541,18541,Louise,Barros,21,f,acessorios,853.74,parcelado,6,11-5-2018
18542,18542,Louise,Bernardes,21,f,lencos,1104.81,avista,nan,2-12-2019
18543,18543,Louise,Brasil,31,f,chapeus,324.36,parcelado,5,14-2-2020
18544,18544,Louise,Cabral,48,f,roupas,59.80,parcelado,3,30-1-2018
18545,18545,Louise,Carvalho,39,f,acessorios,1453.08,parcelado,5,13-8-2018
18546,18546,Louise,Castro,20,f,lencos,617.16,avista,nan,4-2-2018
18547,18547,Louise,Cruz,52,f,roupas,727.36,avista,nan,24-7-2020
18548,18548,Louise,Dias,47,f,acessorios,1392.73,avista,nan,10-8-2018
18549,18549,Louise,Duarte,36,f,acessorios,282.47,parcelado,2,25-9-2018
18550,18550,Louise,Esteves,39,f,roupas,760.92,avista,nan,7-2-2019
18551,18551,Louise,Faria,49,f,lencos,1413.04,avista,nan,25-1-2020
18552,18552,Louise,Faro,48,f,chapeus,1095.00,avista,nan,29-4-2020
18553,18553,Louise,Fontes,53,f,lencos,201.62,parcelado,6,29-3-2020
18554,18554,Louise,Freire,54,f,lencos,1438.51,parcelado,4,6-9-2018
18555,18555,Louise,Gama,26,f,roupas,1249.44,parcelado,6,22-8-2019
18556,18556,Louise,Junqueira,53,f,chapeus,1371.43,avista,nan,4-12-2020
18557,18557,Louise,Leite,20,f,sapatos,917.79,avista,nan,20-8-2018
18558,18558,Louise,Lopes,50,f,sapatos,1135.15,avista,nan,3-8-2018
18559,18559,Louise,Mendes,48,f,acessorios,966.14,avista,nan,18-5-2019
18560,18560,Louise,Morais,43,f,sapatos,1415.50,parcelado,6,20-3-2018
18561,18561,Louise,Martins,25,f,roupas,241.71,parcelado,2,8-1-2019
18562,18562,Louise,Muniz,50,f,chapeus,1244.26,parcelado,6,20-1-2019
18563,18563,Louise,Neves,43,f,lencos,698.12,avista,nan,27-10-2020
18564,18564,Louise,Nunes,35,f,sapatos,1492.96,parcelado,4,11-9-2018
18565,18565,Louise,Paes,38,f,acessorios,75.04,avista,nan,23-9-2019
18566,18566,Louise,Pires,35,f,roupas,693.67,parcelado,6,11-10-2018
18567,18567,Louise,Queiroz,48,f,acessorios,1235.22,parcelado,4,18-3-2020
18568,18568,Louise,Reis,26,f,chapeus,469.06,avista,nan,10-10-2018
18569,18569,Louise,Rios,33,f,sapatos,1475.68,parcelado,6,29-1-2019
18570,18570,Louise,Serra,32,f,chapeus,1200.95,avista,nan,3-9-2018
18571,18571,Louise,Silva,21,f,lencos,1002.46,avista,nan,25-2-2020
